datetime,value,variable,device,device_name
2023-10-24 07:39:00-05:00,125.1,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 07:36:00-05:00,125.87,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 07:33:00-05:00,125.73,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 07:27:00-05:00,125.93,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 07:21:00-05:00,126.32,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 07:18:00-05:00,126.46,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 07:09:00-05:00,126.76,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 07:06:00-05:00,126.67,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 07:03:00-05:00,126.85,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 06:57:00-05:00,126.92,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 06:54:00-05:00,126.97,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 06:51:00-05:00,127.17,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 06:48:00-05:00,127.16,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 06:45:00-05:00,126.96,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 06:42:00-05:00,127.02,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 06:39:00-05:00,127.1,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 06:36:00-05:00,127.25,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 06:33:00-05:00,127.18,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 06:27:00-05:00,127.21,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 06:24:00-05:00,127.15,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 06:21:00-05:00,127.36,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 06:18:00-05:00,127.35,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 06:06:00-05:00,127.21,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 06:03:00-05:00,127.32,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 05:57:00-05:00,127.55,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 05:54:00-05:00,127.38,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 05:51:00-05:00,127.05,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 05:48:00-05:00,127.17,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 05:42:00-05:00,127.72,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 05:39:00-05:00,127.25,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 05:36:00-05:00,127.06,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 05:33:00-05:00,126.95,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 05:24:00-05:00,127.25,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 05:18:00-05:00,127.26,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 05:15:00-05:00,127.13,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 05:06:00-05:00,126.86,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 05:03:00-05:00,126.89,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 04:51:00-05:00,126.95,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 04:45:00-05:00,126.73,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 04:42:00-05:00,126.89,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 04:39:00-05:00,126.81,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 04:36:00-05:00,126.74,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 04:33:00-05:00,126.6,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 04:27:00-05:00,126.53,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 04:24:00-05:00,126.47,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 04:21:00-05:00,126.44,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 04:18:00-05:00,126.42,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 04:15:00-05:00,126.4,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 04:12:00-05:00,126.41,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 04:09:00-05:00,126.36,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 04:06:00-05:00,126.37,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 04:03:00-05:00,126.15,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 03:57:00-05:00,126.27,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 03:54:00-05:00,126.29,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 03:51:00-05:00,126.34,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 03:48:00-05:00,127.71,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 03:42:00-05:00,127.61,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 03:39:00-05:00,127.57,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 03:36:00-05:00,127.4,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 03:33:00-05:00,127.54,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 03:27:00-05:00,127.58,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 03:24:00-05:00,127.47,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 03:21:00-05:00,127.15,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 03:18:00-05:00,127.22,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 03:12:00-05:00,127.31,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 03:09:00-05:00,127.38,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 03:06:00-05:00,127.4,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 03:03:00-05:00,127.41,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 02:57:00-05:00,127.32,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 02:54:00-05:00,127.05,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 02:51:00-05:00,127.1,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 02:48:00-05:00,127.21,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 02:42:00-05:00,127.09,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 02:39:00-05:00,126.97,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 02:36:00-05:00,126.87,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 02:33:00-05:00,126.91,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 02:30:00-05:00,127.04,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 02:27:00-05:00,126.89,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 02:24:00-05:00,126.86,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 02:21:00-05:00,126.82,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 02:18:00-05:00,126.65,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 02:12:00-05:00,126.65,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 02:06:00-05:00,126.66,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 02:03:00-05:00,126.51,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 02:00:00-05:00,126.5,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 01:54:00-05:00,126.48,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 01:51:00-05:00,126.48,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 01:48:00-05:00,126.39,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 01:45:00-05:00,126.32,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 01:42:00-05:00,126.44,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 01:39:00-05:00,126.49,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 01:36:00-05:00,126.65,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 01:33:00-05:00,126.51,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 01:27:00-05:00,124.91,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 01:24:00-05:00,127.23,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 01:21:00-05:00,127.13,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 01:18:00-05:00,127.0,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 01:12:00-05:00,126.85,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 01:09:00-05:00,126.83,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 01:06:00-05:00,127.03,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 01:03:00-05:00,127.91,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 00:57:00-05:00,127.72,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 00:54:00-05:00,127.79,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 00:51:00-05:00,127.81,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 00:48:00-05:00,127.78,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 00:45:00-05:00,127.56,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 00:42:00-05:00,127.58,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 00:39:00-05:00,127.45,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 00:33:00-05:00,127.32,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 00:27:00-05:00,127.27,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 00:24:00-05:00,127.26,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 00:21:00-05:00,127.32,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 00:18:00-05:00,127.17,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 00:15:00-05:00,127.03,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 00:12:00-05:00,126.97,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 00:09:00-05:00,127.03,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 00:06:00-05:00,126.86,front-tension-3,bc38,BC 656 - Mayales
2023-10-24 00:03:00-05:00,126.99,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 23:57:00-05:00,126.75,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 23:54:00-05:00,126.72,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 23:51:00-05:00,126.9,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 23:48:00-05:00,126.81,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 23:42:00-05:00,127.43,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 23:39:00-05:00,127.4,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 23:36:00-05:00,127.6,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 23:33:00-05:00,127.41,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 23:30:00-05:00,127.38,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 23:27:00-05:00,127.26,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 23:24:00-05:00,126.94,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 23:21:00-05:00,127.11,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 23:18:00-05:00,127.09,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 23:15:00-05:00,127.06,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 23:12:00-05:00,127.06,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 23:09:00-05:00,126.92,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 23:06:00-05:00,126.68,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 23:03:00-05:00,126.64,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 22:57:00-05:00,126.31,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 22:54:00-05:00,126.45,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 22:51:00-05:00,126.26,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 22:48:00-05:00,126.09,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 22:45:00-05:00,126.19,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 22:42:00-05:00,126.15,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 22:39:00-05:00,126.08,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 22:36:00-05:00,126.05,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 22:33:00-05:00,126.11,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 22:27:00-05:00,126.1,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 22:24:00-05:00,125.84,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 22:21:00-05:00,125.97,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 22:18:00-05:00,125.77,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 22:15:00-05:00,125.75,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 22:12:00-05:00,125.55,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 22:09:00-05:00,125.6,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 22:06:00-05:00,125.79,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 22:03:00-05:00,125.7,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 22:00:00-05:00,125.63,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 21:57:00-05:00,125.47,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 21:54:00-05:00,125.67,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 21:51:00-05:00,125.42,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 21:48:00-05:00,125.13,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 21:45:00-05:00,125.17,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 21:42:00-05:00,125.02,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 21:39:00-05:00,125.19,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 21:36:00-05:00,125.28,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 21:33:00-05:00,125.21,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 21:30:00-05:00,125.49,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 21:27:00-05:00,125.44,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 21:24:00-05:00,125.58,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 21:21:00-05:00,125.45,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 21:12:00-05:00,125.68,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 21:09:00-05:00,125.54,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 21:06:00-05:00,125.68,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 21:03:00-05:00,125.73,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 20:57:00-05:00,125.56,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 20:54:00-05:00,125.93,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 20:51:00-05:00,124.79,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 20:48:00-05:00,124.85,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 20:42:00-05:00,125.09,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 20:39:00-05:00,125.22,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 20:36:00-05:00,125.34,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 20:33:00-05:00,125.24,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 20:27:00-05:00,125.24,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 20:24:00-05:00,125.19,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 20:21:00-05:00,125.4,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 20:18:00-05:00,125.34,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 20:12:00-05:00,124.46,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 20:09:00-05:00,124.64,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 20:06:00-05:00,124.44,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 20:03:00-05:00,124.82,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 19:57:00-05:00,124.66,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 19:54:00-05:00,124.86,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 19:51:00-05:00,125.63,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 19:48:00-05:00,127.51,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 19:42:00-05:00,125.21,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 19:39:00-05:00,125.33,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 19:36:00-05:00,124.35,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 19:33:00-05:00,124.29,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 19:30:00-05:00,124.49,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 19:27:00-05:00,124.69,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 19:24:00-05:00,124.78,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 19:21:00-05:00,124.63,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 19:18:00-05:00,124.65,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 19:12:00-05:00,124.91,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 19:09:00-05:00,124.85,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 19:06:00-05:00,124.93,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 19:03:00-05:00,124.97,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 19:00:00-05:00,124.91,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 18:57:00-05:00,125.03,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 18:54:00-05:00,125.03,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 18:51:00-05:00,125.16,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 18:48:00-05:00,125.15,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 18:42:00-05:00,124.42,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 18:39:00-05:00,124.53,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 18:36:00-05:00,124.84,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 18:33:00-05:00,125.11,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 18:30:00-05:00,124.91,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 18:27:00-05:00,125.02,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 18:24:00-05:00,124.85,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 18:21:00-05:00,125.72,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 18:18:00-05:00,124.45,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 18:15:00-05:00,124.49,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 18:12:00-05:00,124.66,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 18:03:00-05:00,124.6,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 18:00:00-05:00,124.39,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 17:57:00-05:00,124.55,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 17:54:00-05:00,124.47,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 17:51:00-05:00,124.66,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 17:48:00-05:00,124.51,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 17:45:00-05:00,124.44,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 17:42:00-05:00,124.51,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 17:39:00-05:00,124.47,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 17:33:00-05:00,124.92,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 17:27:00-05:00,125.1,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 17:24:00-05:00,125.14,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 17:21:00-05:00,125.25,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 17:18:00-05:00,125.4,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 17:12:00-05:00,125.15,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 17:09:00-05:00,125.36,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 17:06:00-05:00,125.09,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 17:03:00-05:00,125.2,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 17:00:00-05:00,125.17,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 16:57:00-05:00,125.55,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 16:54:00-05:00,124.78,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 16:51:00-05:00,124.81,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 16:45:00-05:00,124.66,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 16:42:00-05:00,125.62,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 16:39:00-05:00,125.47,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 16:36:00-05:00,125.4,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 16:33:00-05:00,124.65,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 16:30:00-05:00,124.94,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 16:27:00-05:00,124.99,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 16:24:00-05:00,124.96,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 16:21:00-05:00,124.77,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 16:18:00-05:00,125.35,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 16:12:00-05:00,124.95,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 16:09:00-05:00,125.03,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 16:06:00-05:00,125.0,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 16:03:00-05:00,124.95,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 15:57:00-05:00,124.16,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 15:54:00-05:00,125.02,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 15:51:00-05:00,124.84,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 15:48:00-05:00,124.18,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 15:45:00-05:00,124.91,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 15:42:00-05:00,124.37,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 15:39:00-05:00,123.76,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 15:36:00-05:00,124.45,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 15:33:00-05:00,124.45,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 15:27:00-05:00,124.64,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 15:24:00-05:00,124.43,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 15:21:00-05:00,124.19,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 15:18:00-05:00,124.08,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 15:15:00-05:00,124.06,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 15:12:00-05:00,123.82,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 15:09:00-05:00,123.4,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 15:06:00-05:00,123.42,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 15:03:00-05:00,123.32,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 14:57:00-05:00,123.58,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 14:54:00-05:00,122.83,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 14:51:00-05:00,122.64,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 14:48:00-05:00,122.78,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 14:42:00-05:00,122.9,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 14:39:00-05:00,122.7,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 14:36:00-05:00,122.52,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 14:33:00-05:00,122.77,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 14:27:00-05:00,122.63,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 14:24:00-05:00,122.82,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 14:21:00-05:00,122.17,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 14:18:00-05:00,122.74,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 14:12:00-05:00,122.86,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 14:09:00-05:00,122.69,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 14:06:00-05:00,122.54,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 14:03:00-05:00,122.71,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 13:57:00-05:00,123.59,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 13:54:00-05:00,123.68,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 13:51:00-05:00,122.84,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 13:48:00-05:00,123.46,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 13:42:00-05:00,123.74,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 13:39:00-05:00,123.66,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 13:36:00-05:00,123.87,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 13:33:00-05:00,124.34,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 13:27:00-05:00,124.45,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 13:24:00-05:00,123.29,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 13:21:00-05:00,123.7,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 13:18:00-05:00,123.56,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 13:15:00-05:00,123.81,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 13:12:00-05:00,124.22,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 13:09:00-05:00,124.23,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 13:06:00-05:00,123.55,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 13:03:00-05:00,123.87,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 13:00:00-05:00,123.86,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 12:54:00-05:00,124.53,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 12:51:00-05:00,123.48,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 12:48:00-05:00,123.91,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 12:45:00-05:00,123.89,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 12:42:00-05:00,124.25,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 12:39:00-05:00,124.63,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 12:36:00-05:00,123.62,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 12:33:00-05:00,123.59,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 12:30:00-05:00,123.71,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 12:27:00-05:00,123.85,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 12:24:00-05:00,124.07,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 12:21:00-05:00,124.11,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 12:18:00-05:00,124.26,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 12:15:00-05:00,124.3,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 12:12:00-05:00,124.46,front-tension-3,bc38,BC 656 - Mayales
2023-10-23 12:09:00-05:00,124.41,front-tension-3,bc38,BC 656 - Mayales
